"","x"
"2499",0
"2500",0
"2501",0
"2502",0
"2503",0
"2504",6
"2505",25
"2506",78
"2507",135
"2508",125
"2509",128
"2510",110
"2511",120
"2512",110
"2513",152
"2514",118
"2515",114
"2516",94
"2517",74
"2518",29
"2519",11
"2520",3
"2521",0
"2522",4
"2523",1
"2524",0
"2525",0
"2526",0
"2527",0
"2528",4
"2529",19
"2530",64
"2531",134
"2532",144
"2533",98
"2534",122
"2535",124
"2536",120
"2537",133
"2538",110
"2539",74
"2540",43
"2541",42
"2542",42
"2543",21
"2544",7
"2545",2
"2546",3
"2547",0
"2548",0
"2549",0
"2550",0
"2551",0
"2552",3
"2553",19
"2554",59
"2555",104
"2556",92
"2557",74
"2558",151
"2559",121
"2560",114
"2561",97
"2562",54
"2563",54
"2564",45
"2565",24
"2566",14
"2567",2
"2568",0
"2569",0
"2570",3
"2571",0
"2572",0
"2573",0
"2574",0
"2575",0
"2576",1
"2577",2
"2578",0
"2579",0
"2580",8
"2581",12
"2582",0
"2583",0
"2584",7
"2585",2
"2586",6
"2587",3
"2588",1
"2589",0
"2590",0
"2591",0
"2592",0
"2593",2
"2594",6
"2595",3
"2596",1
"2597",0
"2598",0
"2599",0
"2600",2
"2601",2
"2602",0
"2603",0
"2604",7
"2605",11
"2606",0
"2607",0
"2608",7
"2609",3
"2610",7
"2611",3
"2612",1
"2613",0
"2614",0
"2615",0
"2616",0
"2617",1
"2618",0
"2619",0
"2620",0
"2621",0
"2622",1
"2623",2
"2624",8
"2625",29
"2626",105
"2627",128
"2628",128
"2629",100
"2630",119
"2631",136
"2632",123
"2633",122
"2634",85
"2635",80
"2636",86
"2637",70
"2638",35
"2639",11
"2640",4
"2641",0
"2642",4
"2643",0
"2644",0
"2645",0
"2646",0
"2647",0
"2648",11
"2649",33
"2650",102
"2651",134
"2652",174
"2653",88
"2654",147
"2655",120
"2656",118
"2657",105
"2658",108
"2659",100
"2660",91
"2661",66
"2662",64
"2663",31
"2664",13
"2665",1
"2666",3
"2667",0
"2668",0
"2669",0
"2670",0
"2671",0
"2672",8
"2673",23
"2674",82
"2675",117
"2676",125
"2677",159
"2678",107
"2679",99
"2680",131
"2681",151
"2682",94
"2683",102
"2684",87
"2685",65
"2686",31
"2687",9
"2688",4
"2689",0
"2690",3
"2691",2
"2692",0
"2693",0
"2694",0
"2695",0
"2696",3
"2697",21
"2698",72
"2699",123
"2700",127
"2701",87
"2702",125
"2703",116
"2704",128
"2705",112
"2706",107
"2707",78
"2708",49
"2709",43
"2710",38
"2711",23
"2712",7
"2713",2
"2714",3
"2715",0
"2716",0
"2717",0
"2718",0
"2719",0
"2720",3
"2721",21
"2722",60
"2723",101
"2724",121
"2725",76
"2726",144
"2727",134
"2728",115
"2729",88
"2730",51
"2731",63
"2732",57
"2733",24
"2734",13
"2735",3
"2736",0
"2737",0
"2738",3
"2739",0
"2740",0
"2741",0
"2742",0
"2743",0
"2744",1
"2745",1
"2746",0
"2747",0
"2748",8
"2749",16
"2750",0
"2751",0
"2752",8
"2753",2
"2754",7
"2755",3
"2756",2
"2757",0
"2758",0
"2759",0
"2760",0
"2761",2
"2762",5
"2763",3
"2764",1
"2765",0
"2766",0
"2767",0
"2768",1
"2769",2
"2770",0
"2771",0
"2772",6
"2773",12
"2774",0
"2775",0
"2776",8
"2777",3
"2778",6
"2779",3
"2780",1
"2781",0
"2782",0
"2783",0
"2784",0
"2785",2
"2786",0
"2787",0
"2788",0
"2789",0
"2790",1
"2791",2
"2792",7
"2793",23
"2794",82
"2795",130
"2796",137
"2797",80
"2798",154
"2799",110
"2800",105
"2801",114
"2802",96
"2803",99
"2804",97
"2805",83
"2806",37
"2807",11
"2808",3
"2809",0
"2810",4
"2811",0
"2812",0
"2813",0
"2814",0
"2815",0
"2816",11
"2817",37
"2818",92
"2819",141
"2820",144
"2821",79
"2822",150
"2823",109
"2824",105
"2825",112
"2826",107
"2827",93
"2828",81
"2829",78
"2830",58
"2831",33
"2832",15
"2833",2
"2834",3
"2835",0
"2836",0
"2837",0
"2838",0
"2839",0
"2840",7
"2841",24
"2842",76
"2843",142
"2844",107
"2845",127
"2846",108
"2847",109
"2848",109
"2849",148
"2850",91
"2851",111
"2852",93
"2853",86
"2854",34
"2855",11
"2856",3
"2857",0
"2858",4
"2859",1
"2860",0
"2861",0
"2862",0
"2863",0
"2864",3
"2865",18
"2866",62
"2867",135
"2868",132
"2869",96
"2870",139
"2871",138
"2872",151
"2873",131
"2874",101
"2875",69
"2876",44
"2877",46
"2878",42
"2879",25
"2880",8
"2881",2
"2882",3
"2883",0
"2884",0
"2885",0
"2886",0
"2887",0
"2888",4
"2889",21
"2890",59
"2891",107
"2892",101
"2893",72
"2894",129
"2895",132
"2896",143
"2897",106
"2898",65
"2899",61
"2900",58
"2901",24
"2902",13
"2903",2
"2904",0
"2905",0
"2906",3
"2907",0
"2908",0
"2909",0
"2910",0
"2911",0
"2912",1
"2913",2
"2914",0
"2915",0
"2916",8
"2917",14
"2918",0
"2919",0
"2920",7
"2921",2
"2922",7
"2923",3
"2924",1
"2925",0
"2926",0
"2927",0
"2928",0
"2929",2
"2930",5
"2931",3
"2932",1
"2933",0
"2934",0
"2935",0
"2936",1
"2937",2
"2938",0
"2939",0
"2940",6
"2941",10
"2942",0
"2943",0
"2944",8
"2945",3
"2946",6
"2947",3
"2948",1
"2949",0
"2950",0
"2951",0
"2952",0
"2953",2
"2954",0
"2955",0
"2956",0
"2957",0
"2958",1
"2959",2
"2960",8
"2961",23
"2962",95
"2963",137
"2964",140
"2965",88
"2966",129
"2967",134
"2968",120
"2969",145
"2970",103
"2971",89
"2972",88
"2973",76
"2974",39
"2975",10
"2976",3
"2977",0
"2978",4
"2979",0
"2980",0
"2981",0
"2982",0
"2983",0
"2984",9
"2985",35
"2986",95
"2987",134
"2988",146
"2989",78
"2990",137
"2991",124
"2992",133
"2993",113
"2994",110
"2995",90
"2996",90
"2997",71
"2998",52
"2999",31
"3000",12
"3001",2
"3002",3
"3003",0
"3004",0
"3005",0
"3006",0
"3007",0
"3008",7
"3009",24
"3010",88
"3011",127
"3012",119
"3013",142
"3014",107
"3015",105
"3016",119
"3017",135
"3018",101
"3019",107
"3020",96
"3021",74
"3022",32
"3023",9
"3024",3
"3025",0
"3026",4
"3027",1
"3028",0
"3029",0
"3030",0
"3031",0
"3032",4
"3033",19
"3034",65
"3035",128
"3036",132
"3037",92
"3038",136
"3039",134
"3040",138
"3041",117
"3042",94
"3043",73
"3044",50
"3045",42
"3046",39
"3047",22
"3048",8
"3049",2
"3050",3
"3051",0
"3052",0
"3053",0
"3054",0
"3055",0
"3056",3
"3057",22
"3058",54
"3059",102
"3060",108
"3061",79
"3062",143
"3063",140
"3064",135
"3065",104
"3066",58
"3067",52
"3068",56
"3069",24
"3070",12
"3071",2
"3072",0
"3073",0
"3074",3
"3075",0
"3076",0
"3077",0
"3078",0
"3079",0
"3080",1
"3081",2
"3082",0
"3083",0
"3084",9
"3085",13
"3086",0
"3087",0
"3088",7
"3089",2
"3090",7
"3091",3
"3092",2
"3093",0
"3094",0
"3095",0
"3096",0
"3097",2
"3098",5
"3099",3
"3100",1
"3101",0
"3102",0
"3103",0
"3104",2
"3105",2
"3106",0
"3107",0
"3108",6
"3109",13
"3110",0
"3111",0
"3112",8
"3113",3
"3114",7
"3115",3
"3116",1
"3117",0
"3118",0
"3119",0
"3120",0
"3121",2
"3122",0
"3123",0
"3124",0
"3125",0
"3126",1
"3127",2
"3128",8
"3129",24
"3130",101
"3131",135
"3132",126
"3133",83
"3134",139
"3135",129
"3136",129
"3137",141
"3138",88
"3139",93
"3140",102
"3141",85
"3142",37
"3143",11
"3144",3
"3145",0
"3146",4
"3147",0
"3148",0
"3149",0
"3150",0
"3151",0
"3152",11
"3153",38
"3154",92
"3155",142
"3156",151
"3157",75
"3158",146
"3159",134
"3160",133
"3161",105
"3162",115
"3163",82
"3164",94
"3165",80
"3166",61
"3167",34
"3168",13
"3169",2
"3170",3
"3171",0
"3172",0
"3173",0
"3174",0
"3175",0
"3176",7
"3177",22
"3178",86
"3179",123
"3180",123
"3181",152
"3182",117
"3183",116
"3184",124
"3185",139
"3186",97
"3187",93
"3188",86
"3189",81
"3190",32
"3191",10
"3192",3
"3193",0
"3194",4
"3195",1
"3196",0
"3197",0
"3198",0
"3199",0
"3200",3
"3201",19
"3202",66
"3203",128
"3204",142
"3205",82
"3206",129
"3207",134
"3208",121
"3209",132
"3210",103
"3211",63
"3212",50
"3213",41
"3214",41
"3215",22
"3216",9
"3217",2
"3218",3
"3219",0
"3220",0
"3221",0
"3222",0
"3223",0
"3224",3
"3225",20
"3226",62
"3227",97
"3228",114
"3229",79
"3230",149
"3231",137
"3232",129
"3233",93
"3234",55
"3235",61
"3236",50
"3237",23
"3238",13
"3239",2
"3240",0
"3241",0
"3242",3
"3243",0
"3244",0
"3245",0
"3246",0
"3247",0
"3248",1
"3249",2
"3250",0
"3251",0
"3252",8
"3253",15
"3254",0
"3255",0
"3256",6
"3257",2
"3258",7
"3259",3
"3260",1
"3261",0
"3262",0
"3263",0
"3264",0
"3265",2
"3266",6
"3267",3
"3268",1
"3269",0
"3270",0
"3271",0
"3272",2
"3273",2
"3274",0
"3275",0
"3276",6
"3277",11
"3278",0
"3279",0
"3280",7
"3281",3
"3282",7
"3283",3
"3284",1
"3285",0
"3286",0
"3287",0
"3288",0
"3289",2
"3290",0
"3291",0
"3292",0
"3293",0
"3294",1
"3295",3
"3296",8
"3297",27
"3298",98
"3299",130
"3300",146
"3301",89
"3302",141
"3303",120
"3304",121
"3305",123
"3306",105
"3307",96
"3308",95
"3309",87
"3310",37
"3311",11
"3312",4
"3313",0
"3314",4
"3315",0
"3316",0
"3317",0
"3318",0
"3319",0
"3320",10
"3321",39
"3322",90
"3323",134
"3324",157
"3325",75
"3326",153
"3327",117
"3328",134
"3329",112
"3330",105
"3331",96
"3332",86
"3333",73
"3334",60
"3335",32
"3336",14
"3337",1
"3338",3
"3339",0
"3340",0
"3341",0
"3342",0
"3343",0
"3344",8
"3345",24
"3346",81
"3347",135
"3348",132
"3349",155
"3350",113
"3351",123
"3352",125
"3353",143
"3354",107
"3355",96
"3356",92
"3357",68
"3358",36
"3359",11
"3360",3
"3361",0
"3362",4
"3363",2
"3364",0
"3365",0
"3366",0
"3367",0
"3368",4
"3369",19
"3370",63
"3371",125
"3372",142
"3373",95
"3374",138
"3375",111
"3376",135
"3377",114
"3378",111
"3379",65
"3380",46
"3381",48
"3382",44
"3383",21
"3384",9
"3385",2
"3386",3
"3387",0
"3388",0
"3389",0
"3390",0
"3391",0
"3392",3
"3393",20
"3394",62
"3395",113
"3396",113
"3397",91
"3398",146
"3399",141
"3400",132
"3401",91
"3402",57
"3403",54
"3404",50
"3405",22
"3406",13
"3407",3
"3408",0
"3409",0
"3410",3
"3411",0
"3412",0
"3413",0
"3414",0
"3415",0
"3416",1
"3417",2
"3418",0
"3419",0
"3420",8
"3421",13
"3422",0
"3423",0
"3424",7
"3425",3
"3426",7
"3427",3
"3428",1
"3429",0
"3430",0
"3431",0
"3432",0
"3433",2
"3434",5
"3435",3
"3436",1
"3437",0
"3438",0
"3439",0
"3440",2
"3441",2
"3442",0
"3443",0
"3444",7
"3445",12
"3446",0
"3447",0
"3448",8
"3449",3
"3450",7
"3451",3
"3452",1
"3453",0
"3454",0
"3455",0
"3456",0
"3457",1
"3458",0
"3459",0
"3460",0
"3461",0
"3462",1
"3463",3
"3464",8
"3465",24
"3466",96
"3467",117
"3468",143
"3469",92
"3470",130
"3471",125
"3472",120
"3473",136
"3474",101
"3475",91
"3476",92
"3477",79
"3478",36
"3479",11
"3480",3
"3481",0
"3482",4
"3483",0
"3484",0
"3485",0
"3486",0
"3487",0
"3488",11
"3489",35
"3490",95
"3491",136
"3492",146
"3493",74
"3494",140
"3495",120
"3496",112
"3497",110
"3498",104
"3499",81
"3500",78
"3501",75
"3502",61
"3503",35
"3504",13
"3505",1
"3506",3
"3507",0
"3508",0
"3509",0
"3510",0
"3511",0
"3512",8
"3513",23
"3514",80
"3515",131
"3516",115
"3517",152
"3518",112
"3519",114
"3520",120
"3521",140
"3522",118
"3523",110
"3524",86
"3525",69
"3526",32
"3527",9
"3528",3
"3529",0
"3530",4
"3531",1
"3532",0
"3533",0
"3534",0
"3535",0
"3536",4
"3537",19
"3538",71
"3539",135
"3540",140
"3541",84
"3542",131
"3543",127
"3544",137
"3545",128
"3546",107
"3547",74
"3548",51
"3549",41
"3550",40
"3551",22
"3552",8
"3553",2
"3554",3
"3555",0
"3556",0
"3557",0
"3558",0
"3559",0
"3560",3
"3561",19
"3562",60
"3563",101
"3564",105
"3565",80
"3566",128
"3567",123
"3568",128
"3569",93
"3570",54
"3571",54
"3572",49
"3573",23
"3574",12
"3575",3
"3576",0
"3577",0
"3578",3
"3579",0
"3580",0
"3581",0
"3582",0
"3583",0
"3584",1
"3585",2
"3586",0
"3587",0
"3588",8
"3589",15
"3590",0
"3591",0
"3592",7
"3593",3
"3594",6
"3595",3
"3596",1
"3597",0
"3598",0
"3599",0
"3600",0
"3601",1
"3602",5
"3603",3
"3604",1
"3605",0
"3606",0
"3607",0
"3608",2
"3609",2
"3610",0
"3611",0
"3612",7
"3613",13
"3614",0
"3615",0
"3616",7
"3617",3
"3618",6
"3619",3
"3620",1
"3621",0
"3622",0
"3623",0
"3624",0
"3625",2
"3626",0
"3627",0
"3628",0
"3629",0
"3630",1
"3631",3
"3632",8
"3633",27
"3634",92
"3635",135
"3636",144
"3637",85
"3638",132
"3639",142
"3640",115
"3641",139
"3642",99
"3643",89
"3644",99
"3645",90
"3646",36
"3647",10
"3648",3
"3649",0
"3650",4
"3651",0
"3652",0
"3653",0
"3654",0
"3655",0
"3656",11
"3657",37
"3658",87
"3659",141
"3660",155
"3661",76
"3662",154
"3663",125
"3664",117
"3665",113
"3666",111
"3667",93
"3668",80
"3669",77
"3670",53
"3671",36
"3672",13
"3673",2
"3674",3
"3675",0
"3676",0
"3677",0
"3678",0
"3679",0
"3680",8
"3681",22
"3682",93
"3683",125
"3684",121
"3685",151
"3686",127
"3687",114
"3688",120
"3689",133
"3690",107
"3691",99
"3692",97
"3693",75
"3694",36
"3695",10
"3696",3
"3697",0
"3698",4
"3699",1
"3700",0
"3701",0
"3702",0
"3703",0
"3704",3
"3705",21
"3706",67
"3707",124
"3708",138
"3709",83
"3710",129
"3711",115
"3712",147
"3713",123
"3714",114
"3715",68
"3716",50
"3717",50
"3718",40
"3719",21
"3720",8
"3721",2
"3722",3
"3723",0
"3724",0
"3725",0
"3726",0
"3727",0
"3728",3
"3729",22
"3730",57
"3731",102
"3732",98
"3733",82
"3734",140
"3735",140
"3736",122
"3737",96
"3738",60
"3739",64
"3740",51
"3741",24
"3742",13
"3743",3
"3744",0
"3745",0
"3746",3
"3747",0
"3748",0
"3749",0
"3750",0
"3751",0
"3752",1
"3753",2
"3754",0
"3755",0
"3756",9
"3757",14
"3758",0
"3759",0
"3760",7
"3761",3
"3762",7
"3763",3
"3764",1
"3765",0
"3766",0
"3767",0
"3768",0
"3769",2
"3770",5
"3771",3
"3772",1
"3773",0
"3774",0
"3775",0
"3776",2
"3777",2
"3778",0
"3779",0
"3780",7
"3781",11
"3782",0
"3783",0
"3784",7
"3785",3
"3786",7
"3787",3
"3788",1
"3789",0
"3790",0
"3791",0
"3792",0
"3793",2
"3794",0
"3795",0
"3796",0
"3797",0
"3798",1
"3799",2
"3800",7
"3801",28
"3802",93
"3803",119
"3804",130
"3805",94
"3806",128
"3807",136
"3808",111
"3809",125
"3810",97
"3811",89
"3812",91
"3813",91
"3814",39
"3815",10
"3816",3
"3817",0
"3818",4
"3819",0
"3820",0
"3821",0
"3822",0
"3823",0
"3824",10
"3825",35
"3826",93
"3827",158
"3828",155
"3829",71
"3830",158
"3831",126
"3832",133
"3833",120
"3834",104
"3835",96
"3836",93
"3837",80
"3838",62
"3839",33
"3840",13
"3841",1
"3842",3
"3843",0
"3844",0
"3845",0
"3846",0
"3847",0
"3848",7
"3849",24
"3850",78
"3851",119
"3852",113
"3853",135
"3854",116
"3855",117
"3856",129
"3857",126
"3858",101
"3859",103
"3860",92
"3861",71
"3862",33
"3863",10
"3864",3
"3865",0
"3866",3
"3867",2
"3868",0
"3869",0
"3870",0
"3871",0
"3872",3
"3873",18
"3874",71
"3875",118
"3876",131
"3877",86
"3878",143
"3879",116
"3880",143
"3881",128
"3882",95
"3883",71
"3884",47
"3885",45
"3886",41
"3887",21
"3888",8
"3889",2
"3890",3
"3891",0
"3892",0
"3893",0
"3894",0
"3895",0
"3896",3
"3897",20
"3898",56
"3899",114
"3900",108
"3901",89
"3902",137
"3903",129
"3904",118
"3905",105
"3906",63
"3907",61
"3908",47
"3909",23
"3910",13
"3911",3
"3912",0
"3913",0
"3914",3
"3915",0
"3916",0
"3917",0
"3918",0
"3919",0
"3920",1
"3921",2
"3922",0
"3923",0
"3924",8
"3925",13
"3926",0
"3927",0
"3928",7
"3929",3
"3930",6
"3931",3
"3932",1
"3933",0
"3934",0
"3935",0
"3936",0
"3937",2
"3938",5
"3939",3
"3940",1
"3941",0
"3942",0
"3943",0
"3944",1
"3945",2
"3946",0
"3947",0
"3948",6
"3949",13
"3950",0
"3951",0
"3952",7
"3953",3
"3954",7
"3955",3
"3956",1
"3957",0
"3958",0
"3959",0
"3960",0
"3961",1
"3962",0
"3963",0
"3964",0
"3965",0
"3966",1
"3967",2
"3968",7
"3969",26
"3970",89
"3971",134
"3972",149
"3973",99
"3974",138
"3975",123
"3976",120
"3977",129
"3978",101
"3979",90
"3980",99
"3981",88
"3982",35
"3983",10
"3984",4
"3985",0
"3986",4
"3987",0
"3988",0
"3989",0
"3990",0
"3991",0
"3992",11
"3993",34
"3994",86
"3995",147
"3996",152
"3997",76
"3998",134
"3999",112
"4000",119
"4001",102
"4002",107
"4003",84
"4004",92
"4005",70
"4006",59
"4007",31
"4008",13
"4009",1
"4010",3
"4011",0
"4012",0
"4013",0
"4014",0
"4015",0
"4016",7
"4017",25
"4018",86
"4019",129
"4020",122
"4021",156
"4022",113
"4023",103
"4024",131
"4025",150
"4026",117
"4027",101
"4028",89
"4029",68
"4030",36
"4031",10
"4032",3
"4033",0
"4034",3
"4035",2
"4036",0
"4037",0
"4038",0
"4039",0
"4040",4
"4041",20
"4042",64
"4043",115
"4044",135
"4045",91
"4046",155
"4047",112
"4048",125
"4049",114
"4050",107
"4051",69
"4052",50
"4053",49
"4054",43
"4055",21
"4056",9
"4057",2
"4058",3
"4059",0
"4060",0
"4061",0
"4062",0
"4063",0
"4064",3
"4065",22
"4066",58
"4067",99
"4068",101
"4069",84
"4070",147
"4071",146
"4072",129
"4073",94
"4074",55
"4075",59
"4076",47
"4077",22
"4078",14
"4079",3
"4080",0
"4081",0
"4082",3
"4083",0
"4084",0
"4085",0
"4086",0
"4087",0
"4088",1
"4089",2
"4090",0
"4091",0
"4092",9
"4093",15
"4094",0
"4095",0
"4096",8
"4097",2
"4098",7
"4099",3
"4100",1
"4101",0
"4102",0
"4103",0
"4104",0
"4105",2
"4106",6
"4107",3
"4108",1
"4109",0
"4110",0
"4111",0
"4112",1
"4113",2
"4114",0
"4115",0
"4116",6
"4117",13
"4118",0
"4119",0
"4120",8
"4121",3
"4122",6
"4123",3
"4124",1
"4125",0
"4126",0
"4127",0
"4128",0
"4129",2
"4130",0
"4131",0
"4132",0
"4133",0
"4134",1
"4135",3
"4136",7
"4137",27
"4138",98
"4139",99
"4140",106
"4141",74
"4142",158
"4143",100
"4144",135
"4145",135
"4146",74
"4147",88
"4148",106
"4149",92
"4150",33
"4151",12
"4152",4
"4153",0
"4154",5
"4155",0
"4156",0
"4157",0
"4158",0
"4159",0
"4160",9
"4161",40
"4162",101
"4163",151
"4164",121
"4165",91
"4166",172
"4167",102
"4168",141
"4169",105
"4170",117
"4171",81
"4172",72
"4173",82
"4174",59
"4175",28
"4176",11
"4177",1
"4178",3
"4179",0
"4180",0
"4181",0
"4182",0
"4183",0
"4184",8
"4185",21
"4186",90
"4187",99
"4188",140
"4189",142
"4190",137
"4191",107
"4192",107
"4193",136
"4194",120
"4195",78
"4196",74
"4197",81
"4198",41
"4199",12
"4200",3
"4201",0
"4202",3
"4203",2
"4204",0
"4205",0
"4206",0
"4207",0
"4208",4
"4209",21
"4210",56
"4211",97
"4212",123
"4213",83
"4214",117
"4215",140
"4216",108
"4217",143
"4218",97
"4219",58
"4220",41
"4221",42
"4222",44
"4223",25
"4224",8
"4225",2
"4226",3
"4227",0
"4228",0
"4229",0
"4230",0
"4231",0
"4232",2
"4233",21
"4234",59
"4235",78
"4236",124
"4237",73
"4238",146
"4239",134
"4240",151
"4241",99
"4242",61
"4243",59
"4244",39
"4245",17
"4246",15
"4247",2
"4248",0
"4249",0
"4250",3
"4251",0
"4252",0
"4253",0
"4254",0
"4255",0
"4256",1
"4257",2
"4258",0
"4259",0
"4260",7
"4261",11
"4262",0
"4263",0
"4264",7
"4265",2
"4266",6
"4267",3
"4268",1
"4269",0
"4270",0
"4271",0
"4272",0
"4273",2
"4274",7
"4275",2
"4276",1
"4277",0
"4278",0
"4279",0
"4280",2
"4281",2
"4282",0
"4283",0
"4284",7
"4285",9
"4286",0
"4287",0
"4288",6
"4289",3
"4290",7
"4291",3
"4292",1
"4293",0
"4294",0
"4295",0
"4296",0
"4297",1
"4298",0
"4299",0
"4300",0
"4301",0
"4302",1
"4303",3
"4304",9
"4305",21
"4306",81
"4307",113
"4308",121
"4309",107
"4310",143
"4311",124
"4312",115
"4313",121
"4314",80
"4315",86
"4316",91
"4317",99
"4318",34
"4319",12
"4320",2
"4321",0
"4322",3
"4323",0
"4324",0
"4325",0
"4326",0
"4327",0
"4328",12
"4329",43
"4330",92
"4331",118
"4332",185
"4333",62
"4334",123
"4335",102
"4336",133
"4337",133
"4338",82
"4339",82
"4340",94
"4341",62
"4342",52
"4343",40
"4344",14
"4345",2
"4346",3
"4347",0
"4348",0
"4349",0
"4350",0
"4351",0
"4352",8
"4353",18
"4354",88
"4355",135
"4356",137
"4357",127
"4358",115
"4359",112
"4360",100
"4361",145
"4362",110
"4363",120
"4364",107
"4365",65
"4366",34
"4367",9
"4368",3
"4369",0
"4370",3
"4371",2
"4372",0
"4373",0
"4374",0
"4375",0
"4376",3
"4377",21
"4378",57
"4379",145
"4380",146
"4381",94
"4382",149
"4383",122
"4384",159
"4385",98
"4386",103
"4387",79
"4388",56
"4389",46
"4390",32
"4391",17
"4392",8
"4393",3
"4394",2
"4395",0
"4396",0
"4397",0
"4398",0
"4399",0
"4400",3
"4401",21
"4402",67
"4403",122
"4404",84
"4405",77
"4406",145
"4407",153
"4408",102
"4409",72
"4410",58
"4411",54
"4412",38
"4413",17
"4414",13
"4415",3
"4416",0
"4417",0
"4418",3
"4419",0
"4420",0
"4421",0
"4422",0
"4423",0
"4424",1
"4425",1
"4426",0
"4427",0
"4428",10
"4429",17
"4430",0
"4431",0
"4432",6
"4433",2
"4434",6
"4435",2
"4436",1
"4437",0
"4438",0
"4439",0
"4440",0
"4441",2
"4442",4
"4443",2
"4444",1
"4445",0
"4446",0
"4447",0
"4448",1
"4449",2
"4450",0
"4451",0
"4452",5
"4453",14
"4454",0
"4455",0
"4456",8
"4457",2
"4458",5
"4459",3
"4460",1
"4461",0
"4462",0
"4463",0
"4464",0
"4465",1
"4466",0
"4467",0
"4468",0
"4469",0
"4470",1
"4471",2
"4472",5
"4473",29
"4474",95
"4475",145
"4476",138
"4477",95
"4478",151
"4479",98
"4480",94
"4481",120
"4482",93
"4483",87
"4484",81
"4485",80
"4486",30
"4487",9
"4488",2
"4489",0
"4490",4
"4491",0
"4492",0
"4493",0
"4494",0
"4495",0
"4496",11
"4497",41
"4498",103
"4499",169
"4500",172
"4501",63
"4502",156
"4503",126
"4504",120
"4505",103
"4506",107
"4507",96
"4508",72
"4509",84
"4510",69
"4511",36
"4512",14
"4513",1
"4514",3
"4515",0
"4516",0
"4517",0
"4518",0
"4519",0
"4520",5
"4521",26
"4522",91
"4523",107
"4524",136
"4525",139
"4526",95
"4527",132
"4528",107
"4529",123
"4530",113
"4531",109
"4532",82
"4533",61
"4534",33
"4535",12
"4536",3
"4537",0
"4538",3
"4539",1
"4540",0
"4541",0
"4542",0
"4543",0
"4544",3
"4545",18
"4546",60
"4547",123
"4548",122
"4549",81
"4550",154
"4551",109
"4552",143
"4553",123
"4554",78
"4555",56
"4556",46
"4557",37
"4558",45
"4559",19
"4560",8
"4561",2
"4562",2
"4563",0
"4564",0
"4565",0
"4566",0
"4567",0
"4568",3
"4569",20
"4570",55
"4571",94
"4572",92
"4573",89
"4574",143
"4575",136
"4576",105
"4577",89
"4578",66
"4579",53
"4580",47
"4581",16
"4582",11
"4583",2
"4584",0
"4585",0
"4586",3
"4587",0
"4588",0
"4589",0
"4590",0
"4591",0
"4592",1
"4593",2
"4594",0
"4595",0
"4596",7
"4597",12
"4598",0
"4599",0
"4600",7
"4601",2
"4602",6
"4603",3
"4604",1
"4605",0
"4606",0
"4607",0
"4608",0
"4609",2
"4610",6
"4611",3
"4612",1
"4613",1
"4614",0
"4615",0
"4616",1
"4617",3
"4618",0
"4619",0
"4620",5
"4621",13
"4622",0
"4623",0
"4624",9
"4625",3
"4626",6
"4627",3
"4628",1
"4629",0
"4630",0
"4631",0
"4632",0
"4633",2
"4634",0
"4635",0
"4636",0
"4637",0
"4638",1
"4639",2
"4640",6
"4641",21
"4642",91
"4643",128
"4644",125
"4645",92
"4646",110
"4647",119
"4648",137
"4649",105
"4650",114
"4651",78
"4652",74
"4653",97
"4654",28
"4655",11
"4656",3
"4657",0
"4658",4
"4659",0
"4660",0
"4661",0
"4662",0
"4663",0
"4664",10
"4665",36
"4666",80
"4667",125
"4668",146
"4669",80
"4670",165
"4671",122
"4672",140
"4673",93
"4674",111
"4675",87
"4676",87
"4677",63
"4678",58
"4679",38
"4680",15
"4681",1
"4682",3
"4683",0
"4684",0
"4685",0
"4686",0
"4687",0
"4688",6
"4689",23
"4690",70
"4691",146
"4692",136
"4693",149
"4694",104
"4695",110
"4696",130
"4697",146
"4698",100
"4699",119
"4700",75
"4701",63
"4702",27
"4703",9
"4704",3
"4705",0
"4706",4
"4707",1
"4708",0
"4709",0
"4710",0
"4711",0
"4712",3
"4713",24
"4714",64
"4715",148
"4716",155
"4717",91
"4718",136
"4719",111
"4720",122
"4721",123
"4722",109
"4723",57
"4724",42
"4725",55
"4726",40
"4727",21
"4728",9
"4729",2
"4730",4
"4731",0
"4732",0
"4733",0
"4734",0
"4735",0
"4736",3
"4737",17
"4738",64
"4739",78
"4740",88
"4741",78
"4742",163
"4743",131
"4744",151
"4745",93
"4746",48
"4747",45
"4748",49
"4749",23
"4750",11
"4751",3
"4752",0
"4753",0
"4754",2
"4755",0
"4756",0
"4757",0
"4758",0
"4759",0
"4760",1
"4761",1
"4762",0
"4763",0
"4764",9
"4765",15
"4766",0
"4767",0
"4768",7
"4769",2
"4770",7
"4771",2
"4772",1
"4773",0
"4774",0
"4775",0
"4776",0
"4777",2
"4778",6
"4779",3
"4780",1
"4781",0
"4782",0
"4783",0
"4784",2
"4785",3
"4786",0
"4787",0
"4788",6
"4789",10
"4790",0
"4791",0
"4792",9
"4793",3
"4794",8
"4795",3
"4796",1
"4797",0
"4798",0
"4799",0
"4800",0
"4801",2
"4802",0
"4803",0
"4804",0
"4805",0
"4806",1
"4807",2
"4808",9
"4809",30
"4810",98
"4811",142
"4812",127
"4813",76
"4814",134
"4815",153
"4816",125
"4817",145
"4818",85
"4819",100
"4820",73
"4821",70
"4822",29
"4823",11
"4824",4
"4825",0
"4826",3
"4827",0
"4828",0
"4829",0
"4830",0
